acq_date,cell_id,cell_x,cell_y,xmin_m,ymin_m,xmax_m,ymax_m,cell_center_lon,cell_center_lat,current_hotspot_count,baseline_mode,baseline_n_preconflict,baseline_median_preconflict,baseline_mad_preconflict,baseline_n_seasonal,baseline_median_seasonal,baseline_mad_seasonal,baseline_median_combined,absolute_lift,robust_z_preconflict,robust_z_seasonal,anomaly_flag
2026-03-13,cell_2000m_1766_823,1766,823,3532000,1646000,3534000,1648000,36.616604877014865,13.019044658642919,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-13,cell_2000m_1770_798,1770,798,3540000,1596000,3542000,1598000,36.69951821950456,12.61736013076798,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-13,cell_2000m_1775_792,1775,792,3550000,1584000,3552000,1586000,36.803159897616695,12.521047944408249,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-13,cell_2000m_1794_814,1794,814,3588000,1628000,3590000,1630000,37.196998274442784,12.87436617546574,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-13,cell_2000m_1815_923,1815,923,3630000,1846000,3632000,1848000,37.63229332251371,14.632365695821381,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-13,cell_2000m_1816_922,1816,922,3632000,1844000,3634000,1846000,37.65302165813614,14.616177344787468,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-13,cell_2000m_1816_924,1816,924,3632000,1848000,3634000,1850000,37.65302165813614,14.64855521115021,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_1817_922,1817,922,3634000,1844000,3636000,1846000,37.67374999375857,14.616177344787468,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_1817_923,1817,923,3634000,1846000,3636000,1848000,37.67374999375857,14.632365695821381,10,hybrid,30,0,0,14,0,0,0,10,10,10,TRUE
2026-03-13,cell_2000m_1817_924,1817,924,3634000,1848000,3636000,1850000,37.67374999375857,14.64855521115021,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-13,cell_2000m_1829_860,1829,860,3658000,1720000,3660000,1722000,37.922490021227674,13.61471080903517,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_1831_848,1831,848,3662000,1696000,3664000,1698000,37.963946692472526,13.421364781396594,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_1924_1352,1924,1352,3848000,2704000,3850000,2706000,39.891681905358105,21.706051847706537,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_2343_1889,2343,1889,4686000,3778000,4688000,3780000,48.57685453115444,31.090355715877603,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_2391_1664,2391,1664,4782000,3328000,4784000,3330000,49.57181464103087,27.066174931196954,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-13,cell_2000m_2418_1573,2418,1573,4836000,3146000,4838000,3148000,50.131479702836366,25.479311230823306,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_2486_1541,2486,1541,4972000,3082000,4974000,3084000,51.54100652516131,24.926201667464756,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-13,cell_2000m_2953_1588,2953,1588,5906000,3176000,5908000,3178000,61.221139260834065,25.739436786813037,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_1172_807,1172,807,2344000,1614000,2346000,1616000,24.303973517294043,12.761894746668665,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1244_913,1244,913,2488000,1826000,2490000,1828000,25.796413682108685,14.47053432870256,12,hybrid,30,0,0,14,0,0,0,12,12,12,TRUE
2026-03-14,cell_2000m_1244_914,1244,914,2488000,1828000,2490000,1830000,25.796413682108685,14.486712269250232,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-14,cell_2000m_1245_913,1245,913,2490000,1826000,2492000,1828000,25.81714201773111,14.47053432870256,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_1280_941,1280,941,2560000,1882000,2562000,1884000,26.542633764516008,14.923956583661045,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-14,cell_2000m_1313_794,1313,794,2626000,1588000,2628000,1590000,27.226668840056053,12.553148099976553,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1313_795,1313,795,2626000,1590000,2628000,1592000,27.226668840056053,12.569199640601422,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1326_780,1326,780,2652000,1560000,2654000,1562000,27.496137203147587,12.328528338962215,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-14,cell_2000m_1371_766,1371,766,2742000,1532000,2744000,1534000,28.42891230615674,12.104095961484472,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1384_776,1384,776,2768000,1552000,2770000,1554000,28.698380669248273,12.264385849674381,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1397_815,1397,815,2794000,1630000,2796000,1632000,28.967849032339807,12.890437527251198,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-14,cell_2000m_1404_895,1404,895,2808000,1790000,2810000,1792000,29.112947381696785,14.179526447943466,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1408_760,1408,760,2816000,1520000,2818000,1522000,29.19586072418649,12.007967069663078,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1415_810,1415,810,2830000,1620000,2832000,1622000,29.340959073543466,12.81009079459425,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1431_909,1431,909,2862000,1818000,2864000,1820000,29.672612443502274,14.405834043069037,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1432_907,1432,907,2864000,1814000,2866000,1816000,29.693340779124703,14.373490765095413,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1434_906,1434,906,2868000,1812000,2870000,1814000,29.734797450369552,14.357320837052963,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-14,cell_2000m_1465_894,1465,894,2930000,1788000,2932000,1790000,30.37737585466475,14.163370084491612,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1482_789,1482,789,2964000,1578000,2966000,1580000,30.729757560245982,12.47290500412315,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1514_763,1514,763,3028000,1526000,3030000,1528000,31.393064300163605,12.056027320077384,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-14,cell_2000m_1529_763,1529,763,3058000,1526000,3060000,1528000,31.70398933449999,12.056027320077384,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1586_820,1586,820,3172000,1640000,3174000,1642000,32.885504464978254,12.970809396880252,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1613_804,1613,804,3226000,1608000,3228000,1610000,33.445169526783744,12.713707645584703,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-14,cell_2000m_1614_804,1614,804,3228000,1608000,3230000,1610000,33.465897862406166,12.713707645584703,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1638_798,1638,798,3276000,1596000,3278000,1598000,33.96337791734439,12.61736013076798,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-14,cell_2000m_1659_798,1659,798,3318000,1596000,3320000,1598000,34.398672965415315,12.61736013076798,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-14,cell_2000m_1664_793,1664,793,3328000,1586000,3330000,1588000,34.50231464352745,12.537097535048767,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1668_785,1668,785,3336000,1570000,3338000,1572000,34.585227986017145,12.408727971698326,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1678_800,1678,800,3356000,1600000,3358000,1602000,34.792511342241404,12.649472028578128,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1703_769,1703,769,3406000,1538000,3408000,1540000,35.31071973280205,12.15217303138228,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1704_866,1704,866,3408000,1732000,3410000,1734000,35.33144806842447,13.711441469909001,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1731_889,1731,889,3462000,1778000,3464000,1780000,35.89111313022997,14.08260504738254,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1738_789,1738,789,3476000,1578000,3478000,1580000,36.036211479586946,12.47290500412315,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1746_884,1746,884,3492000,1768000,3494000,1770000,36.202038164566346,14.001867840754212,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_1765_824,1765,824,3530000,1648000,3532000,1650000,36.595876541392435,13.035125111143655,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-14,cell_2000m_1798_858,1798,858,3596000,1716000,3598000,1718000,37.27991161693248,13.582475834664148,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_1818_921,1818,921,3636000,1842000,3638000,1844000,37.69447832938099,14.599990156531161,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-14,cell_2000m_1818_923,1818,923,3636000,1846000,3638000,1848000,37.69447832938099,14.632365695821381,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-14,cell_2000m_1818_925,1818,925,3636000,1850000,3638000,1852000,37.69447832938099,14.664745892292181,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_1819_925,1819,925,3638000,1850000,3640000,1852000,37.71520666500342,14.664745892292181,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_1846_1484,1846,1484,3692000,2968000,3694000,2970000,38.27487172680891,23.94690804499162,4,hybrid,30,0.5,0.5,14,0,0,0.5,3.5,3.5,4,TRUE
2026-03-14,cell_2000m_1902_1402,1902,1402,3804000,2804000,3806000,2806000,39.43565852166474,22.55064425055688,4,hybrid,30,1,0,14,1,0,1,3,3,3,TRUE
2026-03-14,cell_2000m_2303_1774,2303,1774,4606000,3548000,4608000,3550000,47.747721106257416,29.01433808545905,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_2397_1599,2397,1599,4794000,3198000,4796000,3200000,49.696184654765425,25.930549779223078,8,hybrid,30,1,1,14,1,1,1,7,4.721435316336167,4.721435316336167,TRUE
2026-03-14,cell_2000m_2418_1573,2418,1573,4836000,3146000,4838000,3148000,50.131479702836366,25.479311230823306,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_2420_1582,2420,1582,4840000,3164000,4842000,3166000,50.17293637408122,25.6353200816364,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-14,cell_2000m_2422_1565,2422,1565,4844000,3130000,4846000,3132000,50.21439304532606,25.340802771261913,7,hybrid,30,2.5,0.5,14,0,0,2.5,4.5,4.5,7,TRUE
2026-03-14,cell_2000m_2427_1785,2427,1785,4854000,3570000,4856000,3572000,50.318034723438195,29.21110002615679,6,hybrid,30,1,1,14,1,0.5,1,5,3.3724537973829762,5,TRUE
2026-03-14,cell_2000m_2434_2104,2434,2104,4868000,4208000,4870000,4210000,50.46313307279517,35.098436707040754,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-14,cell_2000m_2435_2104,2435,2104,4870000,4208000,4872000,4210000,50.4838614084176,35.098436707040754,10,hybrid,30,0,0,14,0,0,0,10,10,10,TRUE
2026-03-14,cell_2000m_2605_1064,2605,1064,5210000,2128000,5212000,2130000,54.007678464229954,16.927304073461215,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_1190_949,1190,949,2380000,1898000,2382000,1900000,24.677083558497706,15.053675947526918,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1191_949,1191,949,2382000,1898000,2384000,1900000,24.697811894120125,15.053675947526918,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-15,cell_2000m_1246_821,1246,821,2492000,1642000,2494000,1644000,25.83787035335354,12.98688680294277,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1371_767,1371,767,2742000,1534000,2744000,1536000,28.42891230615674,12.120120713098038,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1425_774,1425,774,2850000,1548000,2852000,1550000,29.548242429767722,12.232320313219414,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1451_772,1451,772,2902000,1544000,2904000,1546000,30.08717915595079,12.200258567326085,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1471_767,1471,767,2942000,1534000,2944000,1536000,30.501745868399304,12.120120713098038,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_1474_764,1474,764,2948000,1528000,2950000,1530000,30.563930875266575,12.072049266363306,12,hybrid,30,0,0,14,0,0,0,12,12,12,TRUE
2026-03-15,cell_2000m_1497_805,1497,805,2994000,1610000,2996000,1612000,31.040682594582368,12.729769020885179,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1510_790,1510,790,3020000,1580000,3022000,1582000,31.3101509576739,12.488951680353406,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-15,cell_2000m_1516_814,1516,814,3032000,1628000,3034000,1630000,31.434520971408453,12.87436617546574,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_1668_789,1668,789,3336000,1578000,3338000,1580000,34.585227986017145,12.47290500412315,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1669_788,1669,788,3338000,1576000,3340000,1578000,34.605956321639574,12.456859296548267,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1669_789,1669,789,3338000,1578000,3340000,1580000,34.605956321639574,12.47290500412315,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_1703_866,1703,866,3406000,1732000,3408000,1734000,35.31071973280205,13.711441469909001,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-15,cell_2000m_1706_864,1706,864,3412000,1728000,3414000,1730000,35.37290473966932,13.679193614946154,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1724_855,1724,855,3448000,1710000,3450000,1712000,35.74601478087298,13.53413137595149,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1738_894,1738,894,3476000,1788000,3478000,1790000,36.036211479586946,14.163370084491612,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-15,cell_2000m_1755_844,1755,844,3510000,1688000,3512000,1690000,36.388593185168176,13.356949924661466,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1755_915,1755,915,3510000,1830000,3512000,1832000,36.388593185168176,14.502891360470285,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-15,cell_2000m_1757_905,1757,905,3514000,1810000,3516000,1812000,36.43004985641303,14.341152047636239,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-15,cell_2000m_1763_850,1763,850,3526000,1700000,3528000,1702000,36.554419870147584,13.453578521765824,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1783_903,1783,903,3566000,1806000,3568000,1808000,36.968986582596095,14.308817878673874,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1783_904,1783,904,3566000,1808000,3568000,1810000,36.968986582596095,14.324984395343494,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_1783_905,1783,905,3566000,1810000,3568000,1812000,36.968986582596095,14.341152047636239,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_1784_903,1784,903,3568000,1806000,3570000,1808000,36.989714918218525,14.308817878673874,20,hybrid,30,0,0,14,0,0,0,20,20,20,TRUE
2026-03-15,cell_2000m_1784_904,1784,904,3568000,1808000,3570000,1810000,36.989714918218525,14.324984395343494,20,hybrid,30,0,0,14,0,0,0,20,20,20,TRUE
2026-03-15,cell_2000m_1784_905,1784,905,3568000,1810000,3570000,1812000,36.989714918218525,14.341152047636239,14,hybrid,30,0,0,14,0,0,0,14,14,14,TRUE
2026-03-15,cell_2000m_1785_904,1785,904,3570000,1808000,3572000,1810000,37.01044325384095,14.324984395343494,9,hybrid,30,0,0,14,0,0,0,9,9,9,TRUE
2026-03-15,cell_2000m_1785_905,1785,905,3570000,1810000,3572000,1812000,37.01044325384095,14.341152047636239,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-15,cell_2000m_1895_1320,1895,1320,3790000,2640000,3792000,2642000,39.290560172307764,21.16805563964428,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2226_1397,2226,1397,4452000,2794000,4454000,2796000,46.151639263330644,22.465960816165214,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2319_1489,2319,1489,4638000,2978000,4640000,2980000,48.07937447621622,24.03251591892216,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2368_1490,2368,1490,4736000,2980000,4738000,2982000,49.09506292171508,24.04964417982097,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2373_1539,2373,1539,4746000,3078000,4748000,3080000,49.19870459982722,24.891713403907445,8,hybrid,30,1,1,14,0,0,1,7,4.721435316336167,8,TRUE
2026-03-15,cell_2000m_2374_1671,2374,1671,4748000,3342000,4750000,3344000,49.21943293544964,27.189137260767115,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-15,cell_2000m_2391_1664,2391,1664,4782000,3328000,4784000,3330000,49.57181464103087,27.066174931196954,8,hybrid,30,0,0,14,0,0,0,8,8,8,TRUE
2026-03-15,cell_2000m_2418_1573,2418,1573,4836000,3146000,4838000,3148000,50.131479702836366,25.479311230823306,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-15,cell_2000m_2420_1583,2420,1583,4840000,3166000,4842000,3168000,50.17293637408122,25.65266668811798,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-15,cell_2000m_2421_1565,2421,1565,4842000,3130000,4844000,3132000,50.19366470970364,25.340802771261913,12,hybrid,30,3,1,14,0,0,3,9,6.070416835289357,12,TRUE
2026-03-15,cell_2000m_2421_1566,2421,1566,4842000,3132000,4844000,3134000,50.19366470970364,25.35810782929601,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_2422_1565,2422,1565,4844000,3130000,4846000,3132000,50.21439304532606,25.340802771261913,7,hybrid,30,2.5,0.5,14,0,0,2.5,4.5,4.5,7,TRUE
2026-03-15,cell_2000m_2450_1572,2450,1572,4900000,3144000,4902000,3146000,50.79478644275398,25.461989155812432,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2536_1692,2536,1692,5072000,3384000,5074000,3386000,52.57742330628259,27.55882520266557,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-15,cell_2000m_2538_1680,2538,1680,5076000,3360000,5078000,3362000,52.61887997752744,27.347426995477694,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-15,cell_2000m_2605_1064,2605,1064,5210000,2128000,5212000,2130000,54.007678464229954,16.927304073461215,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-16,cell_2000m_1226_813,1226,813,2452000,1626000,2454000,1628000,25.423303640905026,12.858295827731887,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-16,cell_2000m_1331_1877,1331,1877,2662000,3754000,2664000,3756000,27.599778881259713,30.87170157968272,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-16,cell_2000m_1337_1868,1337,1868,2674000,3736000,2676000,3738000,27.72414889499427,30.708031510046748,4,hybrid,30,1,0.5,14,0,0,1,3,3,4,TRUE
2026-03-16,cell_2000m_1382_774,1382,774,2764000,1548000,2766000,1550000,28.656923998003425,12.232320313219414,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-16,cell_2000m_1469_766,1469,766,2938000,1532000,2940000,1534000,30.460289197154452,12.104095961484472,5,hybrid,30,0,0,14,0,0,0,5,5,5,TRUE
2026-03-16,cell_2000m_1469_767,1469,767,2938000,1534000,2940000,1536000,30.460289197154452,12.120120713098038,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-16,cell_2000m_1470_767,1470,767,2940000,1534000,2942000,1536000,30.48101753277687,12.120120713098038,4,hybrid,30,0,0,14,0,0,0,4,4,4,TRUE
2026-03-16,cell_2000m_1470_768,1470,768,2940000,1536000,2942000,1538000,30.48101753277687,12.13614640260033,7,hybrid,30,0,0,14,0,0,0,7,7,7,TRUE
2026-03-16,cell_2000m_1597_827,1597,827,3194000,1654000,3196000,1656000,33.11351615682492,13.083372584443588,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
2026-03-16,cell_2000m_1669_789,1669,789,3338000,1578000,3340000,1580000,34.605956321639574,12.47290500412315,6,hybrid,30,0,0,14,0,0,0,6,6,6,TRUE
